car_id,city_mpg,highway_mpg
2011 Mazda MX-5 Miata Touring - Power Retractable Hard Top,21,28
2011 Mazda MX-5 Miata Touring - Power Retractable Hard Top AT,21,28
2011 Mazda MX-5 Miata  Grand Touring - Power Retractable Hard Top,21,28
2011 Mazda MX-5 Miata Grand Touring - Power Retractable Hard Top AT,21,28
2011 Mazda MX-5 Miata Special Edition,21,28
2011 Mazda MX-5 Miata  Special Edition AT,21,28
2010 Mazda MX-5 Miata Sport,22,28
2010 Mazda MX-5 Miata Sport AT,21,28
2010 Mazda MX-5 Miata Touring,21,28
2010 Mazda MX-5 MiataTouring AT,21,28
2010 Mazda MX-5 Miata Grand Touring,21,28
2010 Mazda MX-5 Miata Grand Touring AT,21,28
2010 Mazda MX-5 Miata Touring - Power Retractable Hard Top,21,28
2010 Mazda MX-5 Miata Touring - Power Retractable Hard Top AT,21,28
2010 Mazda MX-5 Miata Grand Touring - Power Retractable Hard Top,21,28
2010 Mazda MX-5 Miata Grand Touring - Power Retractable Hard Top AT,21,28
2011 Mazda RX-8 Sport,16,22
2011 Mazda RX-8 Sport AT,16,23
2011 Mazda RX-8 Grand Touring,16,22
2011 Mazda RX-8 Grand Touring AT,16,23
2011 Mazda RX-8 R3,16,22
2011 Infiniti G25,20,29
2011 Infiniti G25 Journey,20,29
2011 Infiniti G25x AWD,19,27
2010 Mazda RX-8 Sport,16,22
2010 Mazda RX-8 Sport AT,16,23
2010 Mazda RX-8 Grand Touring,16,22
2010 Mazda RX-8 Grand Touring AT,16,23
2010 Mazda RX-8 R3,16,22
2010 Toyota Venza,21,29
2010 Toyota Venza AWD,20,28
2010 Toyota Venza V6,19,26
2010 Toyota Venza V6 AWD,18,25
2011 Toyota Yaris 5-Door Liftback,29,36
2011 Toyota Yaris 5-Door Liftback AT,29,35
2012 Chevrolet Equinox LS,15,22
2012 Chevrolet Equinox LS AWD,20,29
2012 Chevrolet Equinox 1LT,15,22
2012 Chevrolet Equinox 1LT AWD,20,29
2012 Chevrolet Equinox 1LT V6,17,24
2012 Chevrolet Equinox 2LT,22,32
2012 Chevrolet Equinox 2LT AWD,20,29
2012 Chevrolet Equinox 2LT V6,12,18
2012 Chevrolet Equinox 2LT V6 AWD,12,17
2012 Chevrolet Equinox LTZ,15,22
2012 Chevrolet Equinox LTZ AWD,20,29
2012 Chevrolet Equinox LTZ V6,17,24
2012 Chevrolet Equinox LTZ V6 AWD,12,17
2012 Chevrolet Equinox 1LT V6 AWD,16,23
2010 Toyota Yaris 5-Door Liftback,29,36
2010 Toyota Yaris 5-Door Liftback AT,29,35
2012 Nissan Altima Coupe 2.5 S 170 hp MT,23,31
2011 Toyota Yaris 3-Door Liftback,29,36
2011 Toyota Yaris 3-Door Liftback AT,29,35
2011 Nissan Armada SV,13,19
2011 Chevrolet Equinox LS,22,32
2011 Chevrolet Equinox LS AWD,20,29
2011 Chevrolet Equinox 1LT,22,32
2011 Chevrolet Equinox 1LT AWD,20,29
2011 Chevrolet Equinox 1LT V6,17,24
2011 Chevrolet Equinox 1LT V6 AWD,16,22
2011 Chevrolet Equinox 1LT FFV,12,18
2011 Chevrolet Equinox 1LT FFV AWD,12,17
2011 Chevrolet Equinox 2LT,22,32
2011 Chevrolet Equinox 2LT AWD,20,29
2011 Chevrolet Equinox 2LT V6,17,24
2011 Chevrolet Equinox 2LT V6 AWD,16,22
2011 Chevrolet Equinox 2LT FFV,12,18
2011 Chevrolet Equinox 2LT FFV AWD,12,17
2011 Chevrolet Equinox LTZ,22,32
2011 Chevrolet Equinox LTZ AWD,20,29
2011 Chevrolet Equinox LTZ V6,17,24
2011 Chevrolet Equinox LTZ V6 AWD,16,22
2011 Chevrolet Equinox LTZ FFV,17,24
2011 Chevrolet Equinox LTZ FFV AWD,12,17
2010 Toyota Yaris 3-Door Liftback,29,36
2010 Toyota Yaris 3-Door Liftback AT,29,35
2011 Toyota Yaris Sedan,29,36
2011 Toyota Yaris Sedan AT,29,35
2012 Ford Transit Connect XLT Van,21,27
2012 Ford Transit Connect XL Van,21,27
2012 Ford Transit Connect XLT Premium Wagon,22,27
2012 Ford Transit Connect XLT Wagon,22,27
2011 Ford Transit Connect XL Van,21,26
2011 Ford Transit Connect XLT Van,21,26
2011 Ford Transit Connect XLT Wagon,21,26
2011 Ford Transit Connect XLT Premium Wagon,21,26
2010 Ford Transit Connect XLT Van,22,25
2010 Ford Transit Connect XL Van,22,25
2010 Ford Transit Connect XLT Wagon,22,25
2010 Ford Transit Connect XL Wagon,22,25
2011 Nissan Armada SV 4x4,12,18
2011 Nissan Armada SL,13,19
2010 Ford Crown Victoria LX Fleet,12,17
2011 Nissan Armada SL 4x4,12,18
2011 Nissan Armada Platinum FFV,9,13
2011 Nissan Armada Platinum 4x4 FFV,12,18
2011 Porsche 911 Carrera 4S Coupe,18,25
2011 Porsche 911 Carrera Coupe,18,25
2011 Porsche 911 Carrera S Coupe,18,25
2011 Porsche 911 Carrera 4 Coupe,18,24
2011 Porsche 911 Targa 4 Coupe,18,25
2011 Porsche 911 Turbo Coupe,16,24
2011 Porsche 911 Targa 4S Coupe,17,25
2011 Porsche 911 Carrera GTS Coupe,18,25
2009 Infiniti G37 Convertible,17,25
2009 Infiniti G37 Convertible Sport 6MT,16,24
2010 Nissan Armada SE FFV,9,13
2010 Nissan Armada SE 4x4 FFV,9,13
2010 Nissan Armada Titanium FFV,12,18
2010 Nissan Armada Titanium 4x4 FFV,12,18
2011 Mazda Tribute i Sport,23,28
2011 Mazda Tribute i Sport AT,21,28
2011 Mazda Tribute i Sport 4WD,20,26
2011 Mazda Tribute i Touring,21,28
2011 Mazda Tribute i Touring 4WD,20,26
2011 Mazda Tribute i Grand Touring,21,28
2011 Mazda Tribute i Grand Touring 4WD,20,26
2011 Mazda Tribute s Grand Touring,14,19
2011 Mazda Tribute s Grand Touring 4WD,13,17
2010 Nissan Armada Platinum FFV,9,13
2010 Nissan Armada Platinum 4x4 FFV,9,13
2010 Mazda Tribute i Sport,22,28
2010 Mazda Tribute i Sport AT,21,28
2010 Mazda Tribute i Sport 4WD,20,26
2010 Mazda Tribute i Touring,21,28
2010 Mazda Tribute i Touring 4WD,20,26
2010 Mazda Tribute i Grand Touring,21,28
2010 Mazda Tribute i Grand Touring 4WD,20,26
2010 Mazda Tribute s Grand Touring,19,25
2010 Mazda Tribute s Grand Touring 4WD,18,23
2010 Toyota Yaris Sedan,29,36
2010 Toyota Yaris Sedan AT,29,35
2012 Toyota Yaris 3-Door Liftback L,30,38
2012 Toyota Yaris 3-Door Liftback L AT,30,35
2012 Toyota Yaris 3-Door Liftback LE,30,35
2011 Porsche 911 Turbo Cabriolet,16,24
2011 Porsche 911 Carrera 4 Cabriolet,18,25
2011 Porsche 911 Carrera S Cabriolet,18,26
2011 Porsche 911 Carrera 4S Cabriolet,17,25
2011 Porsche 911 Carrera Cabriolet,18,26
2011 Porsche 911 Carrera 4 GTS Cabriolet,17,25
2011 Dodge Durango R/T,14,20
2011 Dodge Durango Citadel AWD,16,22
2011 Dodge Durango Crew AWD,16,22
2011 Dodge Durango Citadel,16,23
2011 Dodge Durango R/T AWD,13,20
2011 Dodge Grand Caravan Mainstreet,17,25
2011 Dodge Grand Caravan Crew,17,25
2011 Dodge Grand Caravan Express,17,25
2011 Dodge Grand Caravan R/T,17,25
2011 Dodge Grand Caravan Cargo Van,17,25
2010 Jeep Commander Sport,15,20
2010 Jeep Commander Sport 5.7L,14,20
2010 Jeep Commander Sport 4x4,14,19
2010 Jeep Commander Sport 5.7L 4x4,13,19
2010 Jeep Commander Limited,14,20
2010 Jeep Commander Limited 4x4,13,19
2011 Jeep Compass Sport 4x2,23,29
2011 Jeep Compass Sport 4x4,22,28
2010 GMC Acadia SL,17,24
2010 GMC Acadia SL AWD,16,23
2010 GMC Acadia SLE,17,24
2010 GMC Acadia SLE AWD,16,23
2010 GMC Acadia SLT-1,17,24
2010 GMC Acadia SLT-1 AWD,16,23
2010 GMC Acadia SLT-2,17,24
2010 GMC Acadia SLT-2 AWD,16,23
2011 GMC Canyon WT 2WD,18,25
2011 GMC Canyon WT 2WD AT,18,25
2011 GMC Canyon WT 4WD,18,24
2011 GMC Canyon WT 2WD 3.7L,17,23
2010 GMC Terrain SLE-2,22,32
2011 GMC Canyon WT 4WD 3.7L,17,23
2010 GMC Terrain SLE-2 AWD,20,29
2011 GMC Canyon Extended Cab WT 2WD,18,25
2011 GMC Canyon Extended Cab WT 2WD AT,18,25
2011 GMC Canyon Extended Cab WT 4WD,18,24
2011 GMC Canyon Extended Cab WT 4WD AT,17,23
2011 GMC Canyon Extended Cab WT 2WD 3.7L,17,23
2010 GMC Terrain SLT-1,22,32
2011 GMC Canyon Extended Cab WT 4WD 3.7L,17,23
2010 GMC Terrain SLT-1 AWD,20,29
2011 GMC Canyon SLE 2WD,18,25
2011 GMC Canyon SLE 2WD AT,18,25
2011 GMC Canyon SLE 4WD,18,25
2011 GMC Canyon SLE 4WD AT,17,23
2011 GMC Canyon SLE 2WD 3.7L,17,23
2010 GMC Terrain SLT-2,22,32
2011 GMC Canyon SLE 4WD 3.7L,17,23
2010 GMC Terrain SLT-2 AWD,20,29
2011 GMC Canyon Extended Cab SLE 2WD,18,25
2011 GMC Canyon Extended Cab SLE 2WD AT,18,25
2011 GMC Canyon Extended Cab SLE 4WD,18,24
2011 GMC Canyon Extended Cab SLE 4WD AT,17,23
2011 GMC Canyon Extended Cab SLE 2WD 3.7L,17,23
2011 GMC Canyon Extended Cab SLE 2WD V8,14,20
2011 GMC Canyon Extended Cab SLE 4WD 3.7L,17,23
2011 GMC Canyon Crew Cab SLE 2WD,18,25
2011 GMC Canyon Crew Cab SLE 2WD V8,14,20
2011 GMC Canyon Crew Cab SLE 4WD,16,21
2011 GMC Canyon Crew Cab SLE 4WD V8,14,19
2011 GMC Canyon Crew Cab SLE 2WD 3.7L,17,23
2010 GMC Terrain SLE-1 AWD,20,29
2010 GMC Canyon WT 2WD,18,25
2010 GMC Terrain SLE-1,22,32
2011 GMC Canyon Extended Cab SLT 2WD,17,23
2011 GMC Canyon Extended Cab SLT 4WD,17,23
2011 GMC Canyon Extended Cab SLT 2WD V8,14,20
2011 GMC Canyon Extended Cab SLT 4WD V8,14,19
2011 GMC Canyon Crew Cab SLT 2WD,17,23
2011 GMC Canyon Crew Cab SLT 4WD,16,21
2011 GMC Canyon Crew Cab SLT 2WD V8,14,20
2011 GMC Canyon Crew Cab SLT 4WD V8,14,19
2011 GMC Canyon WT 4WD AT,17,23
2010 Infiniti G37 Convertible,17,25
2010 Infiniti G37 Convertible Sport 6MT,16,24
2010 Honda Pilot LX,17,23
2010 Honda Pilot LX 4WD,16,22
2010 Honda Pilot EX,17,23
2010 Honda Pilot EX-L,17,23
2010 Honda Pilot EX-L 4WD,16,22
2010 Honda Pilot Touring,17,23
2010 Honda Pilot Touring 4WD,16,22
2012 Toyota Yaris 5-Door Liftback L,30,35
2012 Toyota Yaris 5-Door Liftback LE,30,35
2012 Toyota Yaris 5-Door Liftback SE,30,38
2012 Toyota Yaris 5-Door Liftback SE AT,30,35
2012 Toyota Highlander,20,25
2012 Toyota Highlander V6,18,24
2012 Toyota Highlander V6 4WD,17,22
2012 Toyota Highlander SE,20,25
2012 Toyota Highlander SE V6,18,24
2012 Toyota Highlander SE V6 4WD,17,22
2012 Toyota Highlander Limited,18,24
2012 Toyota Highlander Limited 4WD,17,22
2010 Dodge Grand Caravan Crew,17,25
2010 Dodge Grand Caravan SXT,16,23
2010 Dodge Grand Caravan Cargo Van,17,24
2010 Dodge Grand Caravan SE,17,24
2010 Dodge Grand Caravan Hero,16,23
2010 Jeep Compass Sport,23,29
2010 Jeep Compass Sport 2.4L,23,28
2010 Jeep Compass Sport 4x4,23,28
2010 Jeep Compass Sport Fleet,23,29
2010 Jeep Compass Sport Fleet 2.4L,23,28
2010 Jeep Compass Sport Fleet 4x4,23,28
2010 Jeep Compass Limited 4x4,23,28
2011 Dodge Journey Express,19,26
2011 Dodge Journey Crew AWD,16,24
2011 Dodge Journey Mainstreet AWD,16,24
2011 Dodge Journey Lux AWD,16,24
2011 Infiniti G37 Convertible,17,25
2011 Infiniti G37 Convertible Sport 6MT,16,24
2010 Infiniti G37 Sedan,19,27
2010 Infiniti G37 Sedan Journey,19,27
2010 Infiniti G37x Sedan AWD,18,25
2010 Infiniti G37 Sedan Sport 6MT,17,25
2010 BMW 650i Coup MT,15,22
2011 Infiniti G37 Sedan Journey,19,27
2011 Infiniti G37x Sedan AWD,18,25
2011 Infiniti G37 Sedan Sport 6MT,17,25
2009 BMW 750i Sedan,15,22
2009 BMW 750Li Sedan,14,21
2010 BMW 750Li xDrive Sedan,14,20
2010 BMW 750i xDrive Sedan,14,20
2010 BMW 760Li Sedan,13,19
2010 BMW 750Li Sedan,14,21
2010 BMW 750i Sedan,15,22
2010 Chevrolet Equinox LS,22,32
2010 Chevrolet Equinox LS AWD,20,29
2010 Chevrolet Equinox 1LT,22,32
2010 Chevrolet Equinox 2LT,22,32
2010 Chevrolet Equinox 2LT AWD,20,29
2010 Chevrolet Equinox LTZ,22,32
2010 Chevrolet Equinox LTZ AWD,20,29
2010 Chevrolet Equinox 1LT AWD,20,29
2011 BMW 750i xDrive Sedan,14,20
2011 BMW 760Li Sedan,13,19
2011 BMW 750Li Sedan,14,22
2011 BMW 750Li xDrive Sedan,14,20
2011 BMW 750i Sedan,15,22
2011 BMW 740i Sedan,17,25
2011 BMW 740Li Sedan,17,25
2010 Dodge Journey SE,19,25
2010 Dodge Journey R/T Fleet AWD,15,23
2010 Dodge Journey R/T AWD,15,23
2010 Dodge Journey SXT AWD,15,23
2010 Dodge Journey R/T Fleet,16,24
2010 Dodge Journey SXT,16,24
2010 Dodge Journey R/T,16,24
2011 BMW ActiveHybrid 750i Sedan,17,24
2011 BMW ActiveHybrid 750Li Sedan,17,24
2011 Dodge Nitro Detonator,16,21
2011 Dodge Nitro Detonator 4X4,16,21
2011 Dodge Nitro Shock 4X4,16,21
2011 Dodge Nitro Heat 4X4,15,21
2011 Dodge Nitro Shock,16,21
2011 BMW ALPINA B7 LWB xDrive Sedan,14,20
2011 BMW ALPINA B7 LWB Sedan,14,22
2011 BMW ALPINA B7 SWB Sedan,14,22
2011 BMW ALPINA B7 SWB xDrive Sedan,14,20
2010 Lexus ES 350,19,27
2010 Dodge Nitro SE Fleet,16,22
2010 Dodge Nitro Heat,16,22
2010 Dodge Nitro Shock,16,21
2010 Dodge Nitro SXT Fleet 4X4,15,21
2010 Dodge Nitro SXT Fleet,16,22
2010 Dodge Nitro SE Fleet 4X4,15,21
2010 Dodge Nitro Detonator,16,21
2010 Dodge Nitro Heat 4X4,15,21
2010 Dodge Nitro Detonator 4X4,16,20
2010 Dodge Nitro Shock 4X4,16,20
2012 Chevrolet Express 1500,15,20
2012 Chevrolet Express 1500 FFV,13,18
2012 Chevrolet Express 1500 FFV AWD,13,17
2011 Infiniti G37 Coupe,19,27
2011 Infiniti G37 Coupe Journey,19,27
2011 Infiniti G37x Coupe AWD,18,25
2011 Infiniti G37 Coupe Sport 6MT,17,25
2011 Infiniti IPL G Coupe 6MT,17,25
2011 GMC Terrain SLE-1,22,32
2011 GMC Terrain SLE-1 AWD,20,29
2011 GMC Terrain SLE-2,22,32
2011 GMC Terrain SLE-2 AWD,20,29
2011 GMC Terrain SLE-2 3.0L,12,18
2011 GMC Terrain SLE-2 3.0L AWD,16,22
2011 GMC Terrain SLT-1,22,32
2011 GMC Terrain SLT-1 AWD,20,29
2011 GMC Terrain SLT-1 3.0L,12,18
2011 GMC Terrain SLT-1 3.0L AWD,16,22
2011 GMC Terrain SLT-2,22,32
2011 GMC Terrain SLT-2 AWD,20,29
2011 Dodge Nitro Heat 4.0,16,21
2011 Dodge Nitro Heat 4.0 4X4,16,21
2011 GMC Yukon SLE,11,16
2011 GMC Yukon SLT,15,21
2011 GMC Yukon Denali,14,18
2011 GMC Yukon 4WD SLE,11,16
2011 GMC Yukon 4WD SLT,11,16
2011 GMC Yukon AWD Denali,13,18
2010 Porsche 911 Carrera Coupe,18,25
2010 Porsche 911 Carrera S Coupe,18,25
2010 Porsche 911 Turbo Coupe,16,24
2010 Porsche 911 Carrera 4 Coupe,18,25
2010 Porsche 911 Carrera 4S Coupe,18,25
2010 Porsche 911 Targa 4S Coupe,18,25
2010 Porsche 911 Targa 4 Coupe,18,25
2010 GMC Yukon SLE,15,21
2010 GMC Yukon SLT,11,16
2010 GMC Yukon Denali,14,18
2010 GMC Yukon 4WD SLE,15,21
2010 GMC Yukon 4WD SLT,15,21
2010 GMC Yukon AWD Denali,10,15
2010 Infiniti G37 Coupe,19,27
2010 Infiniti G37 Coupe Journey,19,27
2010 Infiniti G37x Coupe AWD,18,25
2010 Infiniti G37 Coupe Sport 6MT,17,25
2011 GMC Yukon XL 1/2 Ton SLE,15,21
2011 GMC Yukon XL 1/2 Ton SLE 4WD,15,21
2011 GMC Yukon XL 3/4 Ton SLE,10,16
2011 GMC Yukon XL 3/4 Ton SLE 4WD,10,15
2011 GMC Yukon XL 1/2 Ton SLT,15,21
2011 GMC Yukon XL 1/2 Ton SLT 4WD,15,21
2011 GMC Yukon XL 3/4 Ton SLT,10,16
2011 GMC Yukon XL 3/4 Ton SLT 4WD,10,15
2011 GMC Yukon XL Denali,14,18
2011 GMC Yukon XL Denali 4WD,13,18
2011 Infiniti IPL G Coupe,19,27
2010 GMC Yukon XL 1/2 Ton SLE,11,16
2010 GMC Yukon XL 1/2 Ton SLE 4WD,11,16
2010 GMC Yukon XL 3/4 Ton SLE,10,16
2010 GMC Yukon XL 3/4 Ton SLE 4WD,10,15
2010 GMC Yukon XL 1/2 Ton SLT,15,21
2010 GMC Yukon XL 1/2 Ton SLT 4WD,11,16
2010 GMC Yukon XL 3/4 Ton SLT,10,16
2010 GMC Yukon XL 3/4 Ton SLT 4WD,10,15
2010 GMC Yukon XL Denali,14,20
2010 GMC Yukon XL Denali 4WD,10,15
2010 Infiniti QX56 2WD,12,18
2010 Infiniti QX56 4WD,12,17
2011 Infiniti QX56 2WD,14,20
2011 Infiniti QX56 4WD,14,20
2010 Acura MDX,16,21
2011 Acura MDX,16,21
2010 Acura RDX,19,24
2010 Acura RDX SH-AWD,17,22
2011 Acura RDX,19,24
2011 Acura RDX SH-AWD,17,22
2010 BMW M3 Convertible,13,20
2010 Acura ZDX,16,23
2011 Acura ZDX,16,23
2011 BMW M3 Convertible,13,20
2010 Acura RL,16,22
2011 Acura RL,17,24
2010 Acura TL,18,26
2010 Acura TL SH-AWD,17,25
2010 Acura TL SH-AWD MT,17,25
2010 BMW M3 Coupe,14,20
2011 BMW M3 Coupe,14,20
2011 Acura TL,18,26
2011 Acura TL SH-AWD,17,25
2011 Acura TL SH-AWD MT,17,25
2010 BMW M3 Sedan,14,20
2011 BMW M3 Sedan,14,20
2011 Chevrolet Express LS 3500,11,16
2011 Chevrolet Express 1500,15,20
2011 Chevrolet Express 1500 FFV,13,18
2011 Chevrolet Express 1500 FFV AWD,10,13
2011 Chevrolet Express 2500,11,17
2011 Chevrolet Express 2500 6.0L,11,16
2011 Chevrolet Express 3500,8,12
2012 Nissan Sentra 2.0 135 hp,24,31
2010 Acura TSX AT,21,30
2010 Acura TSX MT,20,28
2010 Acura TSX V6,18,27
2011 Nissan Sentra 2.0 135 hp,24,31
2011 Acura TSX AT,22,31
2011 Acura TSX MT,21,29
2011 Acura TSX V6,19,28
2011 Acura TSX Sport Wagon,22,30
2010 Chevrolet Express 1500,15,20
2010 Chevrolet Express 1500 FFV,10,13
2010 Chevrolet Express 1500 FFV AWD,10,13
2011 GMC Yukon Hybrid,20,23
2011 GMC Yukon Hybrid 4WD,20,23
2011 GMC Yukon Hybrid Denali,20,23
2011 GMC Yukon Hybrid Denali 4WD,20,23
2010 GMC Yukon Hybrid,21,22
2010 GMC Yukon Hybrid 4WD,21,22
2010 GMC Yukon Hybrid Denali,21,22
2010 GMC Yukon Hybrid Denali 4WD,21,22
2010 Porsche 911 Carrera Cabriolet,18,25
2010 Porsche 911 Carrera 4 Cabriolet,18,25
2010 Porsche 911 Turbo Cabriolet,16,24
2010 Porsche 911 Carrera S Cabriolet,18,25
2010 Porsche 911 Carrera 4S Cabriolet,18,25
2011 GMC Savana Passenger 1500 LS,10,13
2011 GMC Savana Passenger 1500 LT,13,17
2011 GMC Savana Passenger 1500 LS AWD,9,12
2011 GMC Savana Passenger 1500 LT AWD,13,17
2011 Porsche Boxster S,19,26
2011 Porsche Boxster Spyder,19,27
2011 Porsche Boxster,19,27
2010 Dodge Viper SRT10 Coup,13,22
2010 Dodge Viper SRT10 Convertible,13,22
2010 Porsche Boxster S,19,26
2010 Porsche Boxster,19,27
2011 Porsche Cayenne S Hybrid,20,24
2011 Porsche Cayenne,15,22
2011 Porsche Cayenne Turbo,15,22
2011 Porsche Cayenne Tiptronic,16,23
2011 Porsche Cayenne S,16,22
2010 Porsche Cayenne Turbo S,12,19
2010 Porsche Cayenne Turbo,12,19
2010 Porsche Cayenne S Transsyberia Tiptronic,11,17
2010 Porsche Cayenne GTS Tiptronic,13,18
2010 Porsche Cayenne GTS,11,17
2010 Porsche Cayenne,14,20
2010 Porsche Cayenne S,13,19
2010 Porsche Cayenne Tiptronic,14,20
2010 Nissan Sentra 2.0 135 hp,24,31
2011 GMC Savana Passenger 2500 LS,8,12
2011 GMC Savana Passenger 2500 LS 6L,11,16
2011 GMC Savana Passenger 2500 LT,8,12
2011 GMC Savana Passenger 2500 LT 6L,11,16
2011 Chevrolet HHR Wagon LS,22,32
2011 Chevrolet HHR Wagon LS AT,22,30
2011 Chevrolet HHR Wagon 1LT,16,23
2011 Chevrolet HHR Wagon 1LT AT,22,30
2011 Chevrolet HHR Wagon 2LT,16,23
2011 Chevrolet HHR Wagon 2LT AT,22,30
2010 Chevrolet HHR Wagon LS,22,32
2010 Chevrolet HHR Wagon LS AT,22,30
2010 Chevrolet HHR Wagon 1LT,16,23
2010 Chevrolet HHR Wagon 1LT AT,22,30
2010 Chevrolet HHR Wagon 2LT,16,22
2010 Chevrolet HHR Wagon 2LT AT,15,21
2010 Chevrolet HHR Wagon SS,21,29
2010 Chevrolet HHR Wagon SS AT,19,29
2011 Chevrolet HHR Panel LS,16,23
2011 Chevrolet HHR Panel LS AT,22,30
2010 Chevrolet HHR Panel LS,16,23
2010 Chevrolet HHR Panel LS AT,22,30
2010 Chevrolet HHR Panel 1LT,22,32
2010 Chevrolet HHR Panel 1LT AT,16,22
2010 Chevrolet HHR Panel 2LT,22,30
2010 Chevrolet HHR Panel 2LT AT,15,21
2011 Porsche 911 Carrera GTS Cabriolet,18,26
2011 Porsche Cayman,19,27
2011 Porsche Cayman R,19,27
2011 Porsche Cayman S,19,26
2010 Porsche Cayman,19,27
2010 Porsche Cayman S,19,26
2012 Chevrolet Impala LS,13,22
2012 Chevrolet Impala LT,18,30
2012 Chevrolet Impala LTZ,18,30
2011 Chevrolet Impala LS,14,22
2011 Chevrolet Impala LT,14,22
2011 Chevrolet Impala LTZ,17,27
2011 Subaru Forester 2.5XT Premium,19,24
2011 Subaru Forester 2.5X Limited,21,27
2011 Subaru Forester 2.5X,21,27
2011 Subaru Forester 2.5X Touring,21,27
2011 Subaru Forester 2.5X Premium,21,27
2011 Subaru Forester 2.5XT Touring,19,24
2010 Chevrolet Impala LS,14,22
2010 Chevrolet Impala LT,18,29
2010 Chevrolet Impala LTZ,13,20
2011 Buick Enclave CX AWD,16,22
2011 Buick Enclave CXL-2,17,24
2011 Buick Enclave CXL-1,17,24
2011 Buick Enclave CX,17,24
2011 Buick Enclave CXL-2 AWD,16,22
2011 Buick Enclave CXL-1 AWD,16,22
2010 Buick Enclave CXL-2,17,24
2010 Buick Enclave CX AWD,16,22
2010 Buick Enclave CXL-1 AWD,16,22
2010 Buick Enclave CX,17,24
2010 Buick Enclave CXL-2 AWD,16,22
2010 Buick Enclave CXL-1,17,24
2011 Suzuki Grand Vitara,19,26
2011 Suzuki Grand Vitara Premium,19,25
2011 Suzuki Grand Vitara Premium 4WD,19,23
2011 Suzuki Grand Vitara Limited,19,25
2011 Suzuki Grand Vitara Limited 4WD,19,23
2011 Buick Lacrosse CX,19,30
2011 Buick Lacrosse CXS,17,27
2011 Buick Lacrosse CXL AWD,16,26
2011 Buick Lacrosse CXL,19,30
2010 Buick Lacrosse CX,19,30
2010 Buick Lacrosse CXL AWD,16,25
2010 Buick Lacrosse CXS,17,27
2010 Buick Lacrosse CXL,17,26
2010 Buick Lacrosse CX V6,17,26
2010 Suzuki Grand Vitara,19,26
2010 Suzuki Grand Vitara Premium,19,25
2010 Suzuki Grand Vitara Premium 4WD,19,23
2010 Suzuki Grand Vitara XSport,19,25
2010 Suzuki Grand Vitara XSport 4WD,17,23
2010 Suzuki Grand Vitara Limited,19,25
2010 Suzuki Grand Vitara Limited 4WD,19,23
2010 Suzuki Grand Vitara Limited 3.2L 4WD,17,23
2010 Suzuki Grand Vitara Special Edition,19,23
2011 GMC Savana Passenger 3500 LS,11,16
2011 GMC Savana Passenger 3500 LT,8,12
2011 Honda Odyssey LX,18,27
2011 Honda Odyssey EX,18,27
2011 Honda Odyssey EX-L,18,27
2011 Honda Odyssey Touring,19,28
2011 Honda Odyssey Touring Elite,19,28
2011 GMC Savana Passenger 3500 Extended Wheelbase LS,11,16
2011 GMC Savana Passenger 3500 Extended Wheelbase LT,11,16
2011 GMC Savana Cargo 1500,15,20
2011 GMC Savana Cargo 1500 5.3L,10,13
2011 GMC Savana Cargo 1500 AWD,10,13
2011 GMC Savana Cargo 2500,8,12
2011 GMC Savana Cargo 2500 6L,8,12
2010 GMC Sierra 1500 Long Box WT 2WD 4.8L,10,14
2011 GMC Savana Cargo 2500 Extended Wheelbase,10,16
2011 GMC Savana Cargo 3500,8,12
2010 GMC Sierra 1500 Long Box WT 2WD,15,20
2011 GMC Savana Cargo 3500 Extended Wheelbase,8,12
2011 Subaru Forester 2.5X AT,21,27
2011 Subaru Forester 2.5X Premium AT,21,27
2010 Honda Odyssey LX,16,23
2010 Honda Odyssey EX,16,23
2010 Honda Odyssey EX-L,17,25
2010 Honda Odyssey Touring,17,25
2010 GMC Savana Passenger 1500 LS,10,13
2010 GMC Savana Passenger 1500 LS AWD,13,17
2010 GMC Savana Passenger 1500 LT,10,13
2010 GMC Savana Passenger 1500 LT AWD,9,12
2011 Suzuki Kizashi S,21,31
2011 Suzuki Kizashi Sport GTS,20,29
2010 GMC Savana Cargo 1500,15,20
2010 GMC Savana Cargo 1500 AWD,13,18
2010 Suzuki Kizashi S,21,31
2010 Suzuki Kizashi GTS,20,29
2010 Suzuki Kizashi SLS,20,29
2011 Saab 9-3 2.0T Aero Convertible MT,20,29
2011 Saab 9-3 2.0T Convertible,20,29
2011 Saab 9-3 2.0T Convertible AT,19,27
2011 Saab 9-3 2.0T Aero Convertible,19,27
2010 Saab 9-3 2.0T Convertible AT,19,27
2010 Saab 9-3 2.0T Aero Convertible MT,20,29
2010 Saab 9-3 2.0T Convertible,20,29
2010 Saab 9-3 2.0T Aero Convertible,19,27
2011 Suzuki SX4 Sport Sedan,23,33
2011 Suzuki SX4 Sport Sedan S,23,32
2011 Suzuki SX4 Sport Sedan LE,23,33
2010 Suzuki SX4 Sportback GTS,22,30
2011 Suzuki SX4 Sportback,22,30
2011 Suzuki SX4 Sportback Technology,22,30
2010 Suzuki SX4 Sport,23,33
2010 Suzuki SX4 Sport S,23,32
2010 Suzuki SX4 Sport LE,23,33
2011 Saab 9-3 2.0T Sport Sedan AT,19,28
2011 Saab 9-3 2.0T Aero Sport Sedan,19,28
2011 Saab 9-3 2.0T Aero Sport Sedan MT,21,31
